 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
162,red.tif,115,47.941,0.629,29325,29325,1.640,0.610,0.819
163,red.tif,100,42.870,0.684,25500,25500,1.879,0.532,0.833
164,red.tif,3117,477.487,0.172,794835,794835,2.136,0.468,0.587
165,red.tif,289,96.569,0.389,73695,73695,1.150,0.869,0.734
166,red.tif,126,51.113,0.606,32130,32130,2.720,0.368,0.813
167,red.tif,2756,499.671,0.139,702780,702780,2.192,0.456,0.585
168,red.tif,196,77.740,0.408,49980,49980,2.650,0.377,0.633
169,red.tif,416,135.196,0.286,106080,106080,7.501,0.133,0.754
170,red.tif,311,104.368,0.359,79305,79305,1.283,0.779,0.672
171,red.tif,136,60.426,0.468,34680,34680,1.716,0.583,0.714
172,red.tif,1382,260.149,0.257,352410,352410,1.724,0.580,0.649
173,red.tif,731,167.338,0.328,186405,186405,1.387,0.721,0.715
174,red.tif,108,49.355,0.557,27540,27540,3.093,0.323,0.758
175,red.tif,433,129.196,0.326,110415,110415,1.984,0.504,0.666
176,blue.tif,2248,199.966,0.706,573240,573240,1.756,0.569,0.923
177,blue.tif,1978,166.267,0.899,504390,504390,1.229,0.814,0.973
178,blue.tif,1337,153.255,0.715,340935,340935,2.127,0.470,0.978
179,blue.tif,762,122.912,0.634,194310,194310,2.024,0.494,0.957
180,blue.tif,3627,232.451,0.844,924885,924885,1.523,0.657,0.970
181,blue.tif,2160,178.752,0.849,550800,550800,1.456,0.687,0.959
182,blue.tif,3043,214.451,0.831,775965,775965,1.440,0.694,0.960
183,blue.tif,2014,173.924,0.837,513570,513570,1.474,0.678,0.960
184,blue.tif,274,59.941,0.958,69870,69870,1.054,0.948,0.946
185,blue.tif,1595,155.539,0.828,406725,406725,1.363,0.734,0.944
186,blue.tif,1654,225.279,0.410,421770,421770,1.672,0.598,0.847
187,blue.tif,2925,203.338,0.889,745875,745875,1.319,0.758,0.977
188,blue.tif,3617,227.279,0.880,922335,922335,1.138,0.879,0.972
189,blue.tif,1244,232.350,0.290,317220,317220,1.902,0.526,0.609
190,blue.tif,2501,204.894,0.749,637755,637755,1.743,0.574,0.934
191,blue.tif,211,95.983,0.288,53805,53805,2.585,0.387,0.502
192,blue.tif,491,126.953,0.383,125205,125205,1.640,0.610,0.724
193,blue.tif,105,42.627,0.726,26775,26775,1.761,0.568,0.840
194,blue.tif,1934,169.924,0.842,493170,493170,1.451,0.689,0.953
195,blue.tif,2074,173.581,0.865,528870,528870,1.336,0.749,0.968
196,blue.tif,1904,201.966,0.587,485520,485520,1.700,0.588,0.892
197,blue.tif,3368,224.894,0.837,858840,858840,1.105,0.905,0.956
198,blue.tif,3705,231.179,0.871,944775,944775,1.090,0.918,0.963
199,blue.tif,1720,163.196,0.812,438600,438600,1.507,0.664,0.947
200,blue.tif,2470,191.238,0.849,629850,629850,1.491,0.671,0.963
201,blue.tif,1418,141.196,0.894,361590,361590,1.317,0.759,0.964
202,blue.tif,759,162.409,0.362,193545,193545,1.102,0.907,0.744
203,blue.tif,675,126.669,0.529,172125,172125,2.332,0.429,0.888
204,blue.tif,1935,167.439,0.867,493425,493425,1.267,0.789,0.964
205,blue.tif,1696,167.480,0.760,432480,432480,1.292,0.774,0.932
206,blue.tif,2065,184.752,0.760,526575,526575,1.595,0.627,0.940
207,blue.tif,3326,216.794,0.889,848130,848130,1.178,0.849,0.975
208,blue.tif,113,40.627,0.860,28815,28815,1.574,0.635,0.900
209,blue.tif,2215,181.338,0.846,564825,564825,1.431,0.699,0.969
210,blue.tif,156,47.213,0.879,39780,39780,1.104,0.906,0.920
211,blue.tif,2247,177.238,0.899,572985,572985,1.188,0.842,0.967
212,blue.tif,1741,157.681,0.880,443955,443955,1.282,0.780,0.967
213,blue.tif,2860,420.208,0.204,729300,729300,5.699,0.175,0.660
214,blue.tif,2195,204.066,0.662,559725,559725,1.615,0.619,0.925
215,red.tif,5362,643.428,0.163,1367310,1367310,2.091,0.478,0.635
216,red.tif,5696,709.394,0.142,1452480,1452480,2.491,0.401,0.701
217,red.tif,4107,681.897,0.111,1047285,1047285,2.378,0.421,0.450
218,red.tif,106,41.213,0.784,27030,27030,2.022,0.495,0.918
219,red.tif,118,64.770,0.353,30090,30090,2.294,0.436,0.656
220,red.tif,45883,2865.635,0.070,11700165,11700165,6.101,0.164,0.554
221,red.tif,159,61.355,0.531,40545,40545,2.237,0.447,0.734
222,red.tif,383,91.983,0.569,97665,97665,1.944,0.514,0.802
223,red.tif,10190,610.039,0.344,2598450,2598450,1.998,0.501,0.840
224,red.tif,2819,500.541,0.141,718845,718845,1.585,0.631,0.656
225,red.tif,232,95.054,0.323,59160,59160,1.234,0.810,0.632
226,red.tif,133,63.497,0.415,33915,33915,1.569,0.638,0.644
227,red.tif,5438,878.188,0.089,1386690,1386690,1.571,0.637,0.608
228,red.tif,116255,5958.789,0.041,29645025,29645025,1.249,0.801,0.579
229,red.tif,110,44.527,0.697,28050,28050,1.487,0.673,0.780
230,red.tif,410,108.225,0.440,104550,104550,2.143,0.467,0.747
231,red.tif,4517,549.813,0.188,1151835,1151835,1.196,0.836,0.766
232,red.tif,306,99.154,0.391,78030,78030,3.069,0.326,0.708
233,red.tif,10786,948.756,0.151,2750430,2750430,1.244,0.804,0.769
234,red.tif,1386,333.505,0.157,353430,353430,5.343,0.187,0.483
235,red.tif,187,67.841,0.511,47685,47685,1.169,0.855,0.773
236,red.tif,238,58.770,0.866,60690,60690,1.199,0.834,0.908
237,red.tif,111,58.770,0.404,28305,28305,3.255,0.307,0.613
238,red.tif,139,43.456,0.925,35445,35445,1.204,0.831,0.930
239,red.tif,716,151.054,0.394,182580,182580,3.295,0.303,0.740
240,red.tif,104,46.627,0.601,26520,26520,2.001,0.500,0.791
241,red.tif,129,53.012,0.577,32895,32895,2.281,0.438,0.759
242,red.tif,147,63.012,0.465,37485,37485,3.183,0.314,0.717
243,red.tif,273,104.468,0.314,69615,69615,1.696,0.590,0.618
244,red.tif,271,94.326,0.383,69105,69105,2.150,0.465,0.714
245,red.tif,62173,3713.646,0.057,15854115,15854115,3.053,0.327,0.539
246,red.tif,771,269.019,0.134,196605,196605,1.075,0.930,0.532
247,red.tif,150,64.912,0.447,38250,38250,1.833,0.545,0.713
248,red.tif,140,48.527,0.747,35700,35700,1.730,0.578,0.883
249,red.tif,218,66.426,0.621,55590,55590,1.329,0.752,0.794
250,red.tif,11129,744.021,0.253,2837895,2837895,1.890,0.529,0.790
251,red.tif,108,68.326,0.291,27540,27540,2.856,0.350,0.537
252,red.tif,125,60.870,0.424,31875,31875,3.051,0.328,0.804
253,red.tif,204,77.740,0.424,52020,52020,2.365,0.423,0.695
254,red.tif,106,55.941,0.426,27030,27030,2.572,0.389,0.714
255,red.tif,122,59.598,0.432,31110,31110,1.532,0.653,0.678
256,red.tif,201,83.154,0.365,51255,51255,2.141,0.467,0.649
257,red.tif,215,76.912,0.457,54825,54825,1.739,0.575,0.707
258,red.tif,2414,301.137,0.335,615570,615570,3.576,0.280,0.859
259,red.tif,103,50.284,0.512,26265,26265,2.961,0.338,0.792
260,red.tif,135,79.497,0.268,34425,34425,1.828,0.547,0.558
261,red.tif,19068,1411.960,0.120,4862340,4862340,1.940,0.515,0.633
262,red.tif,429,130.125,0.318,109395,109395,1.641,0.609,0.695
263,red.tif,7309,488.299,0.385,1863795,1863795,2.312,0.433,0.865
264,red.tif,291,95.640,0.400,74205,74205,1.605,0.623,0.753
265,red.tif,206,57.456,0.784,52530,52530,1.342,0.745,0.894
266,red.tif,128,60.527,0.439,32640,32640,3.001,0.333,0.719
267,red.tif,106,47.113,0.600,27030,27030,2.658,0.376,0.825
268,red.tif,776,216.794,0.207,197880,197880,1.630,0.613,0.586
269,red.tif,819,193.681,0.274,208845,208845,5.811,0.172,0.743
270,red.tif,495,94.083,0.703,126225,126225,1.411,0.709,0.937
271,red.tif,166,67.497,0.458,42330,42330,2.091,0.478,0.700
272,red.tif,100,36.284,0.954,25500,25500,1.050,0.953,0.901
273,red.tif,10330,748.548,0.232,2634150,2634150,1.646,0.607,0.805
274,red.tif,1602,357.706,0.157,408510,408510,4.365,0.229,0.631
275,red.tif,3714,403.588,0.287,947070,947070,1.448,0.690,0.792
276,red.tif,146,57.598,0.553,37230,37230,1.430,0.699,0.775
277,red.tif,270,85.740,0.462,68850,68850,2.231,0.448,0.698
278,red.tif,122,47.355,0.684,31110,31110,2.606,0.384,0.853
279,red.tif,127,56.770,0.495,32385,32385,1.765,0.567,0.702
280,red.tif,593,211.823,0.166,151215,151215,6.487,0.154,0.536
281,red.tif,148,56.042,0.592,37740,37740,2.866,0.349,0.871
282,red.tif,102,42.527,0.709,26010,26010,2.173,0.460,0.819
283,red.tif,121,70.083,0.310,30855,30855,1.848,0.541,0.632
284,red.tif,107,46.042,0.634,27285,27285,1.795,0.557,0.767
285,red.tif,264,98.083,0.345,67320,67320,2.527,0.396,0.580
286,red.tif,238,75.497,0.525,60690,60690,2.069,0.483,0.779
287,red.tif,149,65.355,0.438,37995,37995,1.279,0.782,0.661
288,red.tif,159,69.255,0.417,40545,40545,2.155,0.464,0.741
289,red.tif,2694,361.848,0.259,686970,686970,3.184,0.314,0.722
290,red.tif,105,40.728,0.795,26775,26775,1.633,0.612,0.913
291,red.tif,294,124.326,0.239,74970,74970,1.178,0.849,0.534
292,red.tif,105,43.213,0.707,26775,26775,1.732,0.577,0.864
293,blue.tif,1758,170.811,0.757,448290,448290,1.443,0.693,0.957
294,blue.tif,2168,176.368,0.876,552840,552840,1.080,0.926,0.975
295,blue.tif,1757,160.368,0.859,448035,448035,1.417,0.706,0.967
