 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
819,8 pat OD ki67 (561)_0010_C001T001_colony_12.tiff,2355,181.581,0.898,600525,600525,1.103,0.907,0.973
820,8 pat OD ki67 (561)_0010_C001T001_colony_13.tiff,1276,133.054,0.906,325380,325380,1.112,0.899,0.966
821,8 pat OD ki67 (561)_0010_C001T001_colony_14.tiff,2088,173.095,0.876,532440,532440,1.366,0.732,0.971
822,8 pat OD ki67 (561)_0010_C001T001_colony_15.tiff,2942,204.752,0.882,750210,750210,1.371,0.729,0.977
823,8 pat OD ki67 (561)_0010_C001T001_colony_16.tiff,1398,140.610,0.889,356490,356490,1.332,0.751,0.964
824,8 pat OD ki67 (561)_0010_C001T001_colony_17.tiff,2021,171.095,0.868,515355,515355,1.349,0.741,0.967
825,8 pat OD ki67 (561)_0010_C001T001_colony_18.tiff,2749,203.823,0.832,700995,700995,1.596,0.627,0.970
826,8 pat OD ki67 (561)_0010_C001T001_colony_19.tiff,2571,192.167,0.875,655605,655605,1.218,0.821,0.968
827,8 pat OD ki67 (561)_0010_C001T001_colony_2.tiff,2997,208.309,0.868,764235,764235,1.343,0.744,0.973
828,8 pat OD ki67 (561)_0010_C001T001_colony_20.tiff,3195,211.380,0.899,814725,814725,1.242,0.805,0.977
829,8 pat OD ki67 (561)_0010_C001T001_colony_21.tiff,1368,138.125,0.901,348840,348840,1.225,0.817,0.967
830,8 pat OD ki67 (561)_0010_C001T001_colony_22.tiff,1837,160.995,0.891,468435,468435,1.361,0.735,0.967
831,8 pat OD ki67 (561)_0010_C001T001_colony_23.tiff,2863,201.823,0.883,730065,730065,1.306,0.766,0.973
832,8 pat OD ki67 (561)_0010_C001T001_colony_24.tiff,1702,155.782,0.881,434010,434010,1.103,0.906,0.965
833,8 pat OD ki67 (561)_0010_C001T001_colony_25.tiff,4038,239.723,0.883,1029690,1029690,1.204,0.831,0.976
834,8 pat OD ki67 (561)_0010_C001T001_colony_26.tiff,2487,189.581,0.870,634185,634185,1.329,0.752,0.972
835,8 pat OD ki67 (561)_0010_C001T001_colony_27.tiff,6300,420.718,0.447,1606500,1606500,1.853,0.540,0.850
836,8 pat OD ki67 (561)_0010_C001T001_colony_3.tiff,2451,187.238,0.879,625005,625005,1.361,0.735,0.971
837,8 pat OD ki67 (561)_0010_C001T001_colony_4.tiff,2228,177.924,0.884,568140,568140,1.324,0.755,0.972
838,8 pat OD ki67 (561)_0010_C001T001_colony_5.tiff,2895,206.894,0.850,738225,738225,1.544,0.648,0.972
839,8 pat OD ki67 (561)_0010_C001T001_colony_6.tiff,2657,194.652,0.881,677535,677535,1.321,0.757,0.974
840,8 pat OD ki67 (561)_0010_C001T001_colony_7.tiff,2347,185.581,0.856,598485,598485,1.199,0.834,0.954
841,8 pat OD ki67 (561)_0010_C001T001_colony_8.tiff,2042,171.238,0.875,520710,520710,1.216,0.822,0.962
842,8 pat OD ki67 (561)_0010_C001T001_colony_9.tiff,2068,172.167,0.877,527340,527340,1.279,0.782,0.964
843,8 pat OD ki67 (561)_0011_C001T001_colony_1.tiff,245,59.698,0.864,62475,62475,1.417,0.706,0.933
844,8 pat OD ki67 (561)_0011_C001T001_colony_10.tiff,1989,169.095,0.874,507195,507195,1.384,0.722,0.969
845,8 pat OD ki67 (561)_0011_C001T001_colony_11.tiff,2202,181.137,0.843,561510,561510,1.642,0.609,0.970
846,8 pat OD ki67 (561)_0011_C001T001_colony_12.tiff,2468,188.995,0.868,629340,629340,1.215,0.823,0.967
847,8 pat OD ki67 (561)_0011_C001T001_colony_13.tiff,2547,194.894,0.843,649485,649485,1.612,0.620,0.970
848,8 pat OD ki67 (561)_0011_C001T001_colony_14.tiff,2258,177.581,0.900,575790,575790,1.239,0.807,0.970
849,8 pat OD ki67 (561)_0011_C001T001_colony_15.tiff,2344,179.681,0.912,597720,597720,1.139,0.878,0.976
850,8 pat OD ki67 (561)_0011_C001T001_colony_16.tiff,3117,212.309,0.869,794835,794835,1.335,0.749,0.973
851,8 pat OD ki67 (561)_0011_C001T001_colony_17.tiff,2166,177.439,0.865,552330,552330,1.416,0.706,0.966
852,8 pat OD ki67 (561)_0011_C001T001_colony_18.tiff,3098,224.451,0.773,789990,789990,1.579,0.633,0.932
853,8 pat OD ki67 (561)_0011_C001T001_colony_19.tiff,2519,194.167,0.840,642345,642345,1.539,0.650,0.970
854,8 pat OD ki67 (561)_0011_C001T001_colony_2.tiff,2249,183.681,0.838,573495,573495,1.563,0.640,0.968
855,8 pat OD ki67 (561)_0011_C001T001_colony_20.tiff,1811,162.024,0.867,461805,461805,1.210,0.826,0.955
856,8 pat OD ki67 (561)_0011_C001T001_colony_21.tiff,1746,157.681,0.882,445230,445230,1.141,0.876,0.963
857,8 pat OD ki67 (561)_0011_C001T001_colony_22.tiff,2705,199.823,0.851,689775,689775,1.208,0.828,0.967
858,8 pat OD ki67 (561)_0011_C001T001_colony_23.tiff,2454,185.823,0.893,625770,625770,1.192,0.839,0.972
859,8 pat OD ki67 (561)_0011_C001T001_colony_24.tiff,2905,202.652,0.889,740775,740775,1.224,0.817,0.972
860,8 pat OD ki67 (561)_0011_C001T001_colony_25.tiff,5076,274.492,0.847,1294380,1294380,1.383,0.723,0.970
861,8 pat OD ki67 (561)_0011_C001T001_colony_26.tiff,2424,184.995,0.890,618120,618120,1.209,0.827,0.970
862,8 pat OD ki67 (561)_0011_C001T001_colony_27.tiff,2468,190.752,0.852,629340,629340,1.413,0.708,0.964
863,8 pat OD ki67 (561)_0011_C001T001_colony_29.tiff,1275,136.267,0.863,325125,325125,1.566,0.639,0.955
864,8 pat OD ki67 (561)_0011_C001T001_colony_3.tiff,3229,214.451,0.882,823395,823395,1.349,0.742,0.975
865,8 pat OD ki67 (561)_0011_C001T001_colony_30.tiff,2849,205.380,0.849,726495,726495,1.568,0.638,0.973
866,8 pat OD ki67 (561)_0011_C001T001_colony_31.tiff,2845,200.551,0.889,725475,725475,1.295,0.772,0.974
867,8 pat OD ki67 (561)_0011_C001T001_colony_32.tiff,3351,223.480,0.843,854505,854505,1.193,0.838,0.944
868,8 pat OD ki67 (561)_0011_C001T001_colony_33.tiff,1489,146.125,0.876,379695,379695,1.454,0.688,0.967
869,8 pat OD ki67 (561)_0011_C001T001_colony_34.tiff,2227,179.924,0.864,567885,567885,1.400,0.714,0.970
870,8 pat OD ki67 (561)_0011_C001T001_colony_35.tiff,2027,170.853,0.873,516885,516885,1.397,0.716,0.971
871,8 pat OD ki67 (561)_0011_C001T001_colony_4.tiff,2523,188.752,0.890,643365,643365,1.329,0.753,0.975
872,8 pat OD ki67 (561)_0011_C001T001_colony_5.tiff,2231,178.752,0.877,568905,568905,1.394,0.717,0.969
873,8 pat OD ki67 (561)_0011_C001T001_colony_6.tiff,2351,182.752,0.885,599505,599505,1.335,0.749,0.971
874,8 pat OD ki67 (561)_0011_C001T001_colony_7.tiff,2731,255.137,0.527,696405,696405,1.830,0.546,0.836
875,8 pat OD ki67 (561)_0011_C001T001_colony_8.tiff,2527,191.338,0.867,644385,644385,1.347,0.743,0.967
876,8 pat OD ki67 (561)_0011_C001T001_colony_9.tiff,2855,202.551,0.874,728025,728025,1.384,0.723,0.973
877,8 pat OD ki67 (561)_0012_C001T001_colony_11.tiff,2398,185.924,0.872,611490,611490,1.343,0.745,0.971
878,8 pat OD ki67 (561)_0012_C001T001_colony_12.tiff,2137,174.409,0.883,544935,544935,1.090,0.917,0.968
879,8 pat OD ki67 (561)_0012_C001T001_colony_13.tiff,2441,185.681,0.890,622455,622455,1.292,0.774,0.973
880,8 pat OD ki67 (561)_0012_C001T001_colony_14.tiff,1858,165.095,0.857,473790,473790,1.489,0.671,0.963
881,8 pat OD ki67 (561)_0012_C001T001_colony_15.tiff,1863,162.752,0.884,475065,475065,1.395,0.717,0.969
882,8 pat OD ki67 (561)_0012_C001T001_colony_16.tiff,2736,197.966,0.877,697680,697680,1.304,0.767,0.971
883,8 pat OD ki67 (561)_0012_C001T001_colony_17.tiff,4155,308.392,0.549,1059525,1059525,1.886,0.530,0.867
884,8 pat OD ki67 (561)_0012_C001T001_colony_19.tiff,3104,211.380,0.873,791520,791520,1.454,0.688,0.974
885,8 pat OD ki67 (561)_0012_C001T001_colony_2.tiff,2365,183.924,0.879,603075,603075,1.288,0.777,0.968
886,8 pat OD ki67 (561)_0012_C001T001_colony_20.tiff,1844,165.782,0.843,470220,470220,1.610,0.621,0.965
887,8 pat OD ki67 (561)_0012_C001T001_colony_21.tiff,2443,185.924,0.888,622965,622965,1.232,0.811,0.974
888,8 pat OD ki67 (561)_0012_C001T001_colony_22.tiff,2344,182.510,0.884,597720,597720,1.287,0.777,0.971
889,8 pat OD ki67 (561)_0012_C001T001_colony_24.tiff,2215,191.966,0.755,564825,564825,1.741,0.574,0.955
890,8 pat OD ki67 (561)_0012_C001T001_colony_25.tiff,1938,168.267,0.860,494190,494190,1.494,0.669,0.969
891,8 pat OD ki67 (561)_0012_C001T001_colony_26.tiff,3142,220.309,0.813,801210,801210,1.361,0.735,0.947
892,8 pat OD ki67 (561)_0012_C001T001_colony_27.tiff,2207,176.510,0.890,562785,562785,1.122,0.891,0.969
893,8 pat OD ki67 (561)_0012_C001T001_colony_28.tiff,4015,237.279,0.896,1023825,1023825,1.063,0.941,0.976
894,8 pat OD ki67 (561)_0012_C001T001_colony_29.tiff,2875,209.581,0.823,733125,733125,1.598,0.626,0.968
895,8 pat OD ki67 (561)_0012_C001T001_colony_3.tiff,2688,195.480,0.884,685440,685440,1.231,0.812,0.972
896,8 pat OD ki67 (561)_0012_C001T001_colony_30.tiff,2903,208.995,0.835,740265,740265,1.492,0.670,0.962
897,8 pat OD ki67 (561)_0012_C001T001_colony_31.tiff,2226,175.924,0.904,567630,567630,1.174,0.852,0.974
898,8 pat OD ki67 (561)_0012_C001T001_colony_32.tiff,2363,184.752,0.870,602565,602565,1.262,0.792,0.960
899,8 pat OD ki67 (561)_0012_C001T001_colony_33.tiff,2299,183.338,0.859,586245,586245,1.412,0.708,0.965
900,8 pat OD ki67 (561)_0012_C001T001_colony_34.tiff,5582,318.978,0.689,1423410,1423410,1.586,0.630,0.920
901,8 pat OD ki67 (561)_0012_C001T001_colony_4.tiff,3454,238.551,0.763,880770,880770,1.340,0.746,0.944
902,8 pat OD ki67 (561)_0012_C001T001_colony_5.tiff,2267,180.894,0.871,578085,578085,1.328,0.753,0.961
903,8 pat OD ki67 (561)_0012_C001T001_colony_6.tiff,3468,220.551,0.896,884340,884340,1.194,0.838,0.976
904,8 pat OD ki67 (561)_0012_C001T001_colony_8.tiff,2215,176.267,0.896,564825,564825,1.183,0.845,0.971
905,8 pat OD ki67 (561)_0012_C001T001_colony_9.tiff,3168,220.409,0.819,807840,807840,1.657,0.604,0.973
906,8 pat OD ki67 (561)_0013_C001T001_colony_1.tiff,1999,174.995,0.820,509745,509745,1.743,0.574,0.969
907,8 pat OD ki67 (561)_0013_C001T001_colony_10.tiff,4169,284.492,0.647,1063095,1063095,1.951,0.512,0.902
908,8 pat OD ki67 (561)_0013_C001T001_colony_11.tiff,2687,196.894,0.871,685185,685185,1.385,0.722,0.970
909,8 pat OD ki67 (561)_0013_C001T001_colony_12.tiff,2318,180.409,0.895,591090,591090,1.262,0.792,0.972
910,8 pat OD ki67 (561)_0013_C001T001_colony_13.tiff,2565,195.966,0.839,654075,654075,1.453,0.688,0.967
911,8 pat OD ki67 (561)_0013_C001T001_colony_14.tiff,2318,185.480,0.847,591090,591090,1.487,0.672,0.967
912,8 pat OD ki67 (561)_0013_C001T001_colony_15.tiff,5365,295.321,0.773,1368075,1368075,1.158,0.863,0.941
913,8 pat OD ki67 (561)_0013_C001T001_colony_16.tiff,5921,379.061,0.518,1509855,1509855,1.728,0.579,0.852
914,8 pat OD ki67 (561)_0013_C001T001_colony_17.tiff,2439,186.652,0.880,621945,621945,1.259,0.794,0.967
915,8 pat OD ki67 (561)_0013_C001T001_colony_18.tiff,2806,203.581,0.851,715530,715530,1.468,0.681,0.971
916,8 pat OD ki67 (561)_0013_C001T001_colony_19.tiff,2493,191.338,0.856,635715,635715,1.456,0.687,0.970
917,8 pat OD ki67 (561)_0013_C001T001_colony_2.tiff,2354,184.652,0.868,600270,600270,1.310,0.763,0.967
918,8 pat OD ki67 (561)_0013_C001T001_colony_20.tiff,2214,176.267,0.895,564570,564570,1.155,0.865,0.967
919,8 pat OD ki67 (561)_0013_C001T001_colony_21.tiff,2914,205.966,0.863,743070,743070,1.457,0.686,0.974
920,8 pat OD ki67 (561)_0013_C001T001_colony_23.tiff,2446,186.752,0.881,623730,623730,1.303,0.767,0.973
921,8 pat OD ki67 (561)_0013_C001T001_colony_24.tiff,2992,209.480,0.857,762960,762960,1.402,0.713,0.972
922,8 pat OD ki67 (561)_0013_C001T001_colony_25.tiff,2723,202.752,0.832,694365,694365,1.602,0.624,0.971
923,8 pat OD ki67 (561)_0013_C001T001_colony_26.tiff,2622,195.924,0.858,668610,668610,1.503,0.665,0.972
924,8 pat OD ki67 (561)_0013_C001T001_colony_27.tiff,2252,177.581,0.897,574260,574260,1.149,0.870,0.969
925,8 pat OD ki67 (561)_0013_C001T001_colony_28.tiff,2268,184.510,0.837,578340,578340,1.263,0.792,0.959
926,8 pat OD ki67 (561)_0013_C001T001_colony_29.tiff,3103,207.480,0.906,791265,791265,1.142,0.875,0.976
927,8 pat OD ki67 (561)_0013_C001T001_colony_3.tiff,2641,193.723,0.884,673455,673455,1.126,0.888,0.968
928,8 pat OD ki67 (561)_0013_C001T001_colony_30.tiff,2646,191.581,0.906,674730,674730,1.297,0.771,0.976
929,8 pat OD ki67 (561)_0013_C001T001_colony_4.tiff,2964,205.823,0.879,755820,755820,1.259,0.795,0.972
930,8 pat OD ki67 (561)_0013_C001T001_colony_5.tiff,2364,187.924,0.841,602820,602820,1.540,0.649,0.968
931,8 pat OD ki67 (561)_0013_C001T001_colony_6.tiff,2684,198.652,0.855,684420,684420,1.499,0.667,0.972
932,8 pat OD ki67 (561)_0013_C001T001_colony_7.tiff,1937,167.924,0.863,493935,493935,1.384,0.723,0.967
933,8 pat OD ki67 (561)_0013_C001T001_colony_8.tiff,2444,187.480,0.874,623220,623220,1.338,0.747,0.970
934,8 pat OD ki67 (561)_0014_C001T001_colony_1.tiff,2142,180.167,0.829,546210,546210,1.360,0.735,0.948
935,8 pat OD ki67 (561)_0014_C001T001_colony_10.tiff,2133,174.167,0.884,543915,543915,1.256,0.796,0.972
936,8 pat OD ki67 (561)_0014_C001T001_colony_11.tiff,2931,203.338,0.891,747405,747405,1.065,0.939,0.974
937,8 pat OD ki67 (561)_0014_C001T001_colony_12.tiff,4779,266.735,0.844,1218645,1218645,1.581,0.632,0.978
938,8 pat OD ki67 (561)_0014_C001T001_colony_13.tiff,2424,200.853,0.755,618120,618120,2.061,0.485,0.968
939,8 pat OD ki67 (561)_0014_C001T001_colony_14.tiff,3207,212.309,0.894,817785,817785,1.283,0.779,0.978
940,8 pat OD ki67 (561)_0014_C001T001_colony_15.tiff,2088,176.510,0.842,532440,532440,1.547,0.646,0.966
941,8 pat OD ki67 (561)_0014_C001T001_colony_16.tiff,3242,221.966,0.827,826710,826710,1.630,0.614,0.972
942,8 pat OD ki67 (561)_0014_C001T001_colony_17.tiff,2030,169.581,0.887,517650,517650,1.231,0.812,0.969
943,8 pat OD ki67 (561)_0014_C001T001_colony_18.tiff,3514,230.652,0.830,896070,896070,1.641,0.609,0.974
944,8 pat OD ki67 (561)_0014_C001T001_colony_19.tiff,2566,191.823,0.876,654330,654330,1.399,0.715,0.972
945,8 pat OD ki67 (561)_0014_C001T001_colony_2.tiff,2758,200.894,0.859,703290,703290,1.501,0.666,0.975
946,8 pat OD ki67 (561)_0014_C001T001_colony_20.tiff,2588,193.338,0.870,659940,659940,1.299,0.770,0.970
947,8 pat OD ki67 (561)_0014_C001T001_colony_21.tiff,2274,179.581,0.886,579870,579870,1.361,0.735,0.972
948,8 pat OD ki67 (561)_0014_C001T001_colony_22.tiff,1659,157.681,0.838,423045,423045,1.573,0.636,0.964
949,8 pat OD ki67 (561)_0014_C001T001_colony_23.tiff,2540,190.066,0.884,647700,647700,1.176,0.850,0.963
950,8 pat OD ki67 (561)_0014_C001T001_colony_24.tiff,4391,250.593,0.879,1119705,1119705,1.366,0.732,0.976
951,8 pat OD ki67 (561)_0014_C001T001_colony_25.tiff,2313,185.581,0.844,589815,589815,1.485,0.673,0.965
952,8 pat OD ki67 (561)_0014_C001T001_colony_26.tiff,2869,206.309,0.847,731595,731595,1.330,0.752,0.962
953,8 pat OD ki67 (561)_0014_C001T001_colony_27.tiff,4360,251.966,0.863,1111800,1111800,1.424,0.702,0.979
954,8 pat OD ki67 (561)_0014_C001T001_colony_28.tiff,2900,203.480,0.880,739500,739500,1.270,0.787,0.974
955,8 pat OD ki67 (561)_0014_C001T001_colony_29.tiff,2594,197.924,0.832,661470,661470,1.620,0.617,0.972
956,8 pat OD ki67 (561)_0014_C001T001_colony_3.tiff,2486,189.581,0.869,633930,633930,1.373,0.728,0.972
957,8 pat OD ki67 (561)_0014_C001T001_colony_4.tiff,2893,202.066,0.890,737715,737715,1.236,0.809,0.976
958,8 pat OD ki67 (561)_0014_C001T001_colony_5.tiff,3470,229.279,0.829,884850,884850,1.584,0.631,0.970
959,8 pat OD ki67 (561)_0014_C001T001_colony_6.tiff,2362,182.610,0.890,602310,602310,1.346,0.743,0.977
960,8 pat OD ki67 (561)_0014_C001T001_colony_7.tiff,2800,201.681,0.865,714000,714000,1.347,0.743,0.973
961,8 pat OD ki67 (561)_0014_C001T001_colony_8.tiff,2444,196.995,0.791,623220,623220,1.807,0.553,0.964
962,8 pat OD ki67 (561)_0014_C001T001_colony_9.tiff,3864,237.380,0.862,985320,985320,1.396,0.716,0.974
963,8 pat OD ki67 (561)_C001T001_colony_1.tiff,2465,198.208,0.788,628575,628575,1.618,0.618,0.953
964,8 pat OD ki67 (561)_C001T001_colony_10.tiff,2276,181.338,0.870,580380,580380,1.053,0.950,0.960
965,8 pat OD ki67 (561)_C001T001_colony_11.tiff,2583,196.309,0.842,658665,658665,1.394,0.717,0.958
966,8 pat OD ki67 (561)_C001T001_colony_12.tiff,2578,197.581,0.830,657390,657390,1.506,0.664,0.965
967,8 pat OD ki67 (561)_C001T001_colony_13.tiff,3316,221.037,0.853,845580,845580,1.434,0.697,0.966
968,8 pat OD ki67 (561)_C001T001_colony_14.tiff,1914,168.510,0.847,488070,488070,1.479,0.676,0.968
969,8 pat OD ki67 (561)_C001T001_colony_15.tiff,2316,187.723,0.826,590580,590580,1.498,0.668,0.961
970,8 pat OD ki67 (561)_C001T001_colony_16.tiff,2011,169.439,0.880,512805,512805,1.262,0.793,0.969
971,8 pat OD ki67 (561)_C001T001_colony_17.tiff,2403,190.510,0.832,612765,612765,1.546,0.647,0.970
972,8 pat OD ki67 (561)_C001T001_colony_18.tiff,1898,163.681,0.890,483990,483990,1.292,0.774,0.968
973,8 pat OD ki67 (561)_C001T001_colony_19.tiff,2121,175.681,0.864,540855,540855,1.335,0.749,0.965
974,8 pat OD ki67 (561)_C001T001_colony_2.tiff,2893,202.752,0.884,737715,737715,1.327,0.753,0.976
975,8 pat OD ki67 (561)_C001T001_colony_20.tiff,2329,184.894,0.856,593895,593895,1.559,0.641,0.971
976,8 pat OD ki67 (561)_C001T001_colony_21.tiff,2468,193.037,0.832,629340,629340,1.335,0.749,0.952
977,8 pat OD ki67 (561)_C001T001_colony_22.tiff,2350,210.995,0.663,599250,599250,1.422,0.703,0.927
978,8 pat OD ki67 (561)_C001T001_colony_23.tiff,2861,204.652,0.858,729555,729555,1.450,0.690,0.974
979,8 pat OD ki67 (561)_C001T001_colony_24.tiff,2234,182.551,0.842,569670,569670,1.439,0.695,0.961
980,8 pat OD ki67 (561)_C001T001_colony_25.tiff,2003,167.439,0.898,510765,510765,1.266,0.790,0.974
981,8 pat OD ki67 (561)_C001T001_colony_26.tiff,2624,191.480,0.899,669120,669120,1.125,0.889,0.973
982,8 pat OD ki67 (561)_C001T001_colony_27.tiff,2574,225.279,0.637,656370,656370,1.646,0.608,0.895
983,8 pat OD ki67 (561)_C001T001_colony_28.tiff,2448,187.338,0.877,624240,624240,1.338,0.748,0.971
984,8 pat OD ki67 (561)_C001T001_colony_29.tiff,2448,189.823,0.854,624240,624240,1.345,0.744,0.964
985,8 pat OD ki67 (561)_C001T001_colony_3.tiff,2807,199.480,0.886,715785,715785,1.336,0.748,0.975
986,8 pat OD ki67 (561)_C001T001_colony_30.tiff,2108,230.794,0.497,537540,537540,1.473,0.679,0.900
987,8 pat OD ki67 (561)_C001T001_colony_31.tiff,1837,159.095,0.912,468435,468435,1.212,0.825,0.971
988,8 pat OD ki67 (561)_C001T001_colony_32.tiff,2739,207.137,0.802,698445,698445,1.520,0.658,0.925
989,8 pat OD ki67 (561)_C001T001_colony_33.tiff,2487,192.267,0.845,634185,634185,1.517,0.659,0.971
990,8 pat OD ki67 (561)_C001T001_colony_34.tiff,2719,198.995,0.863,693345,693345,1.452,0.689,0.971
991,8 pat OD ki67 (561)_C001T001_colony_35.tiff,2538,190.167,0.882,647190,647190,1.125,0.889,0.969
992,8 pat OD ki67 (561)_C001T001_colony_36.tiff,2451,186.066,0.890,625005,625005,1.341,0.746,0.973
993,8 pat OD ki67 (561)_C001T001_colony_37.tiff,2474,192.894,0.836,630870,630870,1.537,0.651,0.966
994,8 pat OD ki67 (561)_C001T001_colony_4.tiff,1846,163.924,0.863,470730,470730,1.398,0.715,0.964
995,8 pat OD ki67 (561)_C001T001_colony_5.tiff,1903,163.439,0.895,485265,485265,1.228,0.814,0.971
996,8 pat OD ki67 (561)_C001T001_colony_6.tiff,2033,171.338,0.870,518415,518415,1.198,0.835,0.964
997,8 pat OD ki67 (561)_C001T001_colony_7.tiff,2450,188.409,0.867,624750,624750,1.323,0.756,0.968
998,8 pat OD ki67 (561)_C001T001_colony_8.tiff,2480,190.510,0.859,632400,632400,1.474,0.678,0.967
999,8 pat OD ki67 (561)_C001T001_colony_9.tiff,1906,166.024,0.869,486030,486030,1.353,0.739,0.967
1000,Drawing of 8 pat OD ki67 (561)_C001T001_colony_9.tiff,2545,212.385,0.709,648975,648975,1.265,0.790,0.954
1001,Drawing of Drawing of 8 pat OD ki67 (561)_C001T001_colony_9.tiff,2429,197.899,0.779,619395,619395,1.274,0.785,0.986
