 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
591,blue.tif,2870,283.321,0.449,731850,731850,3.036,0.329,0.855
592,blue.tif,1749,170.409,0.757,445995,445995,1.948,0.513,0.943
593,blue.tif,1690,165.439,0.776,430950,430950,1.731,0.578,0.957
594,blue.tif,1839,172.610,0.776,468945,468945,1.755,0.570,0.956
595,blue.tif,1438,147.782,0.827,366690,366690,1.260,0.794,0.936
596,blue.tif,2272,190.794,0.784,579360,579360,1.882,0.531,0.961
597,blue.tif,2045,179.823,0.795,521475,521475,1.486,0.673,0.936
598,blue.tif,2146,189.823,0.748,547230,547230,1.885,0.530,0.950
599,blue.tif,1927,167.924,0.859,491385,491385,1.379,0.725,0.963
600,blue.tif,1703,164.409,0.792,434265,434265,1.841,0.543,0.954
601,blue.tif,1636,160.024,0.803,417180,417180,1.723,0.580,0.960
602,blue.tif,3771,243.664,0.798,961605,961605,1.600,0.625,0.967
603,blue.tif,2063,184.551,0.761,526065,526065,1.707,0.586,0.942
604,blue.tif,2714,202.066,0.835,692070,692070,1.174,0.851,0.964
605,blue.tif,1966,192.752,0.665,501330,501330,1.698,0.589,0.928
606,blue.tif,1045,127.640,0.806,266475,266475,1.431,0.699,0.932
607,blue.tif,344,71.255,0.851,87720,87720,1.265,0.790,0.917
608,blue.tif,1131,146.752,0.660,288405,288405,2.002,0.500,0.873
609,blue.tif,1582,166.267,0.719,403410,403410,2.171,0.461,0.949
610,blue.tif,1618,161.095,0.783,412590,412590,1.848,0.541,0.962
611,blue.tif,1742,162.125,0.833,444210,444210,1.505,0.665,0.963
612,blue.tif,393,78.326,0.805,100215,100215,1.523,0.657,0.919
613,blue.tif,3503,477.806,0.193,893265,893265,2.299,0.435,0.520
699,red.tif,4685,370.735,0.428,1194675,1194675,1.134,0.881,0.867
700,red.tif,17731,1039.110,0.206,4521405,4521405,4.186,0.239,0.769
701,red.tif,1140,133.397,0.805,290700,290700,1.394,0.717,0.943
702,red.tif,39520,1248.947,0.318,10077600,10077600,1.356,0.737,0.776
703,red.tif,4294,308.534,0.567,1094970,1094970,1.449,0.690,0.875
704,red.tif,8381,569.269,0.325,2137155,2137155,2.439,0.410,0.767
705,red.tif,21739,1058.639,0.244,5543445,5543445,2.799,0.357,0.724
706,red.tif,118,39.456,0.953,30090,30090,1.068,0.937,0.915
707,red.tif,525,88.912,0.835,133875,133875,1.396,0.716,0.936
708,red.tif,7994,539.855,0.345,2038470,2038470,2.282,0.438,0.811
709,red.tif,550,92.569,0.807,140250,140250,1.623,0.616,0.927
710,red.tif,314,92.569,0.460,80070,80070,1.846,0.542,0.689
711,red.tif,562,131.439,0.409,143310,143310,1.061,0.942,0.728
712,red.tif,81702,3322.402,0.093,20834010,20834010,1.699,0.589,0.538
713,red.tif,36087,1440.026,0.219,9202185,9202185,2.112,0.473,0.714
714,red.tif,3284,249.321,0.664,837420,837420,1.104,0.906,0.893
715,red.tif,502,107.640,0.544,128010,128010,2.105,0.475,0.808
716,red.tif,3487,431.990,0.235,889185,889185,2.071,0.483,0.550
717,red.tif,149,44.284,0.955,37995,37995,1.186,0.843,0.931
718,red.tif,620,114.225,0.597,158100,158100,1.862,0.537,0.868
719,red.tif,181,54.527,0.765,46155,46155,1.534,0.652,0.879
720,red.tif,11304,870.080,0.188,2882520,2882520,2.009,0.498,0.512
721,red.tif,556,206.049,0.165,141780,141780,12.356,0.081,0.623
722,red.tif,806,155.154,0.421,205530,205530,3.297,0.303,0.828
723,blue.tif,148,58.627,0.541,37740,37740,3.114,0.321,0.928
724,blue.tif,701,102.912,0.832,178755,178755,1.479,0.676,0.941
725,blue.tif,1804,177.539,0.719,460020,460020,2.271,0.440,0.957
726,blue.tif,5403,314.960,0.684,1377765,1377765,2.457,0.407,0.957
727,blue.tif,2318,197.723,0.745,591090,591090,1.979,0.505,0.954
728,blue.tif,1195,136.610,0.805,304725,304725,1.498,0.668,0.932
729,blue.tif,557,89.740,0.869,142035,142035,1.568,0.638,0.953
730,blue.tif,1293,143.782,0.786,329715,329715,1.122,0.892,0.927
731,blue.tif,1476,144.125,0.893,376380,376380,1.172,0.853,0.965
732,blue.tif,1986,180.066,0.770,506430,506430,1.873,0.534,0.961
733,blue.tif,1382,143.196,0.847,352410,352410,1.238,0.808,0.940
734,blue.tif,176,50.870,0.855,44880,44880,1.122,0.891,0.926
735,blue.tif,1681,171.882,0.715,428655,428655,2.250,0.444,0.958
736,blue.tif,2006,192.309,0.682,511530,511530,1.439,0.695,0.885
737,blue.tif,812,106.811,0.894,207060,207060,1.330,0.752,0.959
738,blue.tif,1258,145.054,0.751,320790,320790,2.067,0.484,0.955
739,blue.tif,4737,401.789,0.369,1207935,1207935,1.181,0.847,0.769
740,blue.tif,2105,194.409,0.700,536775,536775,2.216,0.451,0.930
741,blue.tif,951,116.953,0.874,242505,242505,1.337,0.748,0.952
742,blue.tif,1394,140.468,0.888,355470,355470,1.295,0.772,0.966
743,blue.tif,2718,212.936,0.753,693090,693090,2.040,0.490,0.962
744,blue.tif,3586,269.522,0.620,914430,914430,2.034,0.492,0.901
745,blue.tif,3385,301.806,0.467,863175,863175,1.616,0.619,0.827
746,blue.tif,2547,467.522,0.146,649485,649485,5.588,0.179,0.606
795,red.tif,183,72.284,0.440,46665,46665,3.114,0.321,0.869
