 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
472,7 pat p30 7 day ctrl 10x 3_colony_502.tiff,337,67.598,0.927,85935,85935,1.150,0.869,0.941
473,7 pat p30 7 day ctrl 10x 3_colony_506.tiff,311,65.012,0.925,79305,79305,1.260,0.793,0.940
474,7 pat p30 7 day ctrl 10x 3_colony_507.tiff,203,53.698,0.885,51765,51765,1.432,0.698,0.929
475,7 pat p30 7 day ctrl 10x 3_colony_508.tiff,282,61.941,0.924,71910,71910,1.266,0.790,0.943
476,7 pat p30 7 day ctrl 10x 3_colony_512.tiff,159,47.456,0.887,40545,40545,1.134,0.882,0.924
477,7 pat p30 7 day ctrl 10x 3_colony_514.tiff,172,48.527,0.918,43860,43860,1.513,0.661,0.932
478,7 pat p30 7 day ctrl 10x 3_colony_515.tiff,180,49.698,0.916,45900,45900,1.282,0.780,0.921
479,7 pat p30 7 day ctrl 10x 3_colony_516.tiff,224,55.113,0.927,57120,57120,1.261,0.793,0.937
480,7 pat p30 7 day ctrl 10x 3_colony_517.tiff,207,51.941,0.964,52785,52785,1.184,0.844,0.939
481,7 pat p30 7 day ctrl 10x 3_colony_518.tiff,271,61.355,0.905,69105,69105,1.383,0.723,0.941
482,7 pat p30 7 day ctrl 10x 3_colony_519.tiff,180,49.113,0.938,45900,45900,1.253,0.798,0.930
483,7 pat p30 7 day ctrl 10x 3_colony_520.tiff,198,51.113,0.952,50490,50490,1.282,0.780,0.941
484,7 pat p30 7 day ctrl 10x 3_colony_522.tiff,176,47.698,0.972,44880,44880,1.176,0.850,0.939
485,7 pat p30 7 day ctrl 10x 3_colony_523.tiff,196,51.355,0.934,49980,49980,1.214,0.824,0.929
486,7 pat p30 7 day ctrl 10x 3_colony_524.tiff,257,58.770,0.935,65535,65535,1.131,0.884,0.935
487,7 pat p30 7 day ctrl 10x 3_colony_525.tiff,259,59.355,0.924,66045,66045,1.190,0.840,0.937
488,7 pat p30 7 day ctrl 10x 3_colony_526.tiff,163,47.113,0.923,41565,41565,1.184,0.844,0.913
489,7 pat p30 7 day ctrl 10x 3_colony_528.tiff,231,56.527,0.908,58905,58905,1.347,0.742,0.935
490,7 pat p30 7 day ctrl 10x 3_colony_529.tiff,212,53.941,0.916,54060,54060,1.374,0.728,0.934
491,7 pat p30 7 day ctrl 10x 3_colony_530.tiff,226,54.770,0.947,57630,57630,1.260,0.794,0.936
492,7 pat p30 7 day ctrl 10x 3_colony_531.tiff,287,62.770,0.915,73185,73185,1.347,0.742,0.946
493,7 pat p30 7 day ctrl 10x 3_colony_533.tiff,185,50.527,0.911,47175,47175,1.188,0.842,0.918
494,7 pat p30 7 day ctrl 10x 3_colony_534.tiff,172,47.698,0.950,43860,43860,1.170,0.855,0.930
495,7 pat p30 7 day ctrl 10x 3_colony_535.tiff,167,46.870,0.955,42585,42585,1.238,0.808,0.944
496,7 pat p30 7 day ctrl 10x 3_colony_536.tiff,165,46.284,0.968,42075,42075,1.258,0.795,0.940
497,7 pat p30 7 day ctrl 10x 3_colony_537.tiff,220,55.355,0.902,56100,56100,1.514,0.661,0.932
498,7 pat p30 7 day ctrl 10x 3_colony_538.tiff,166,46.284,0.974,42330,42330,1.163,0.860,0.938
499,7 pat p30 7 day ctrl 10x 3_colony_539.tiff,209,52.284,0.961,53295,53295,1.278,0.783,0.952
500,7 pat p30 7 day ctrl 10x 3_colony_540.tiff,206,52.527,0.938,52530,52530,1.103,0.907,0.938
501,7 pat p30 7 day ctrl 10x 3_colony_541.tiff,201,51.113,0.967,51255,51255,1.242,0.805,0.948
502,7 pat p30 7 day ctrl 10x 3_colony_542.tiff,255,59.355,0.910,65025,65025,1.355,0.738,0.934
503,7 pat p30 7 day ctrl 10x 3_colony_543.tiff,257,57.941,0.962,65535,65535,1.139,0.878,0.948
504,7 pat p30 7 day ctrl 10x 3_colony_544.tiff,230,55.941,0.924,58650,58650,1.320,0.758,0.939
505,7 pat p30 7 day ctrl 10x 3_colony_545.tiff,186,49.698,0.946,47430,47430,1.337,0.748,0.937
506,7 pat p30 7 day ctrl 10x 3_colony_547.tiff,205,52.527,0.934,52275,52275,1.299,0.770,0.934
507,7 pat p30 7 day ctrl 10x 3_colony_548.tiff,184,49.113,0.959,46920,46920,1.246,0.803,0.939
508,7 pat p30 7 day ctrl 10x 3_colony_549.tiff,199,51.113,0.957,50745,50745,1.143,0.875,0.936
509,7 pat p30 7 day ctrl 10x 3_colony_550.tiff,266,59.941,0.930,67830,67830,1.335,0.749,0.952
510,7 pat p30 7 day ctrl 10x 3_colony_551.tiff,186,49.113,0.969,47430,47430,1.256,0.796,0.942
511,7 pat p30 7 day ctrl 10x 3_colony_552.tiff,213,53.113,0.949,54315,54315,1.308,0.764,0.947
512,7 pat p30 7 day ctrl 10x 3_colony_554.tiff,201,52.770,0.907,51255,51255,1.222,0.819,0.914
513,7 pat p30 7 day ctrl 10x 3_colony_555.tiff,221,55.355,0.906,56355,56355,1.200,0.833,0.925
514,7 pat p30 7 day ctrl 10x 3_colony_556.tiff,207,52.527,0.943,52785,52785,1.282,0.780,0.939
515,7 pat p30 7 day ctrl 10x 3_colony_557.tiff,257,58.184,0.954,65535,65535,1.017,0.983,0.938
516,7 pat p30 7 day ctrl 10x 3_colony_558.tiff,180,48.527,0.961,45900,45900,1.206,0.829,0.933
517,7 pat p30 7 day ctrl 10x 3_colony_559.tiff,205,52.527,0.934,52275,52275,1.186,0.843,0.932
518,7 pat p30 7 day ctrl 10x 3_colony_560.tiff,183,49.113,0.953,46665,46665,1.254,0.798,0.936
519,7 pat p30 7 day ctrl 10x 3_colony_561.tiff,206,51.698,0.969,52530,52530,1.018,0.982,0.943
520,7 pat p30 7 day ctrl 10x 3_colony_562.tiff,222,55.355,0.910,56610,56610,1.411,0.709,0.935
521,7 pat p30 7 day ctrl 10x 3_colony_563.tiff,258,59.355,0.920,65790,65790,1.380,0.725,0.945
522,7 pat p30 7 day ctrl 10x 3_colony_564.tiff,221,53.113,0.984,56355,56355,1.069,0.936,0.953
523,7 pat p30 7 day ctrl 10x 3_colony_565.tiff,188,49.698,0.956,47940,47940,1.226,0.816,0.940
524,7 pat p30 7 day ctrl 10x 3_colony_566.tiff,213,52.527,0.970,54315,54315,1.210,0.826,0.947
525,7 pat p30 7 day ctrl 10x 3_colony_567.tiff,221,54.527,0.934,56355,56355,1.186,0.843,0.936
526,7 pat p30 7 day ctrl 10x 3_colony_568.tiff,231,57.113,0.890,58905,58905,1.336,0.748,0.933
527,7 pat p30 7 day ctrl 10x 3_colony_569.tiff,191,50.527,0.940,48705,48705,1.295,0.772,0.934
528,7 pat p30 7 day ctrl 10x 3_colony_570.tiff,206,53.698,0.898,52530,52530,1.396,0.716,0.928
529,7 pat p30 7 day ctrl 10x 3_colony_572.tiff,240,57.598,0.909,61200,61200,1.315,0.761,0.927
530,7 pat p30 7 day ctrl 10x 3_colony_573.tiff,166,46.527,0.964,42330,42330,1.147,0.872,0.927
531,7 pat p30 7 day ctrl 10x 3_colony_574.tiff,190,51.113,0.914,48450,48450,1.197,0.835,0.925
532,7 pat p30 7 day ctrl 10x 3_colony_575.tiff,187,51.355,0.891,47685,47685,1.320,0.758,0.914
533,7 pat p30 7 day ctrl 10x 3_colony_576.tiff,221,54.527,0.934,56355,56355,1.235,0.809,0.934
534,7 pat p30 7 day ctrl 10x 3_colony_577.tiff,192,51.355,0.915,48960,48960,1.223,0.818,0.914
535,7 pat p30 7 day ctrl 10x 3_colony_578.tiff,229,55.355,0.939,58395,58395,1.226,0.816,0.937
536,7 pat p30 7 day ctrl 10x 3_colony_580.tiff,207,53.355,0.914,52785,52785,1.279,0.782,0.924
537,7 pat p30 7 day ctrl 10x 3_colony_581.tiff,168,48.284,0.906,42840,42840,1.242,0.805,0.918
538,7 pat p30 7 day ctrl 10x 3_colony_583.tiff,233,55.941,0.936,59415,59415,1.204,0.831,0.936
539,7 pat p30 7 day ctrl 10x 3_colony_584.tiff,165,46.284,0.968,42075,42075,1.216,0.822,0.946
540,7 pat p30 7 day ctrl 10x 3_colony_585.tiff,296,65.012,0.880,75480,75480,1.342,0.745,0.928
541,7 pat p30 7 day ctrl 10x 3_colony_586.tiff,158,47.355,0.885,40290,40290,1.516,0.660,0.908
542,7 pat p30 7 day ctrl 10x 3_colony_588.tiff,224,55.012,0.930,57120,57120,1.308,0.764,0.928
543,7 pat p30 7 day ctrl 10x 3_colony_589.tiff,211,54.770,0.884,53805,53805,1.466,0.682,0.925
544,7 pat p30 7 day ctrl 10x 3_colony_590.tiff,237,57.941,0.887,60435,60435,1.409,0.709,0.929
545,7 pat p30 7 day ctrl 10x 3_colony_591.tiff,244,57.941,0.913,62220,62220,1.170,0.855,0.933
546,7 pat p30 7 day ctrl 10x 3_colony_592.tiff,192,52.284,0.883,48960,48960,1.510,0.662,0.934
547,7 pat p30 7 day ctrl 10x 3_colony_593.tiff,203,52.527,0.925,51765,51765,1.230,0.813,0.931
548,7 pat p30 7 day ctrl 10x 3_colony_594.tiff,214,53.941,0.924,54570,54570,1.365,0.732,0.941
549,7 pat p30 7 day ctrl 10x 3_colony_595.tiff,256,59.355,0.913,65280,65280,1.277,0.783,0.933
550,7 pat p30 7 day ctrl 10x 3_colony_595.tiff,257,58.770,0.935,65535,65535,1.327,0.754,0.941
551,7 pat p30 7 day ctrl 10x 3_colony_597.tiff,183,49.698,0.931,46665,46665,1.125,0.889,0.924
552,7 pat p30 7 day ctrl 10x 3_colony_598.tiff,162,46.284,0.950,41310,41310,1.222,0.819,0.936
553,7 pat p30 7 day ctrl 10x 3_colony_599.tiff,206,54.184,0.882,52530,52530,1.392,0.719,0.916
554,7 pat p30 7 day ctrl 10x 3_colony_601.tiff,201,52.770,0.907,51255,51255,1.209,0.827,0.926
555,7 pat p30 7 day ctrl 10x 3_colony_602.tiff,216,53.113,0.962,55080,55080,1.209,0.827,0.945
556,7 pat p30 7 day ctrl 10x 3_colony_603.tiff,472,81.497,0.893,120360,120360,1.431,0.699,0.951
557,7 pat p30 7 day ctrl 10x 3_colony_604.tiff,167,46.870,0.955,42585,42585,1.217,0.821,0.938
558,7 pat p30 7 day ctrl 10x 3_colony_605.tiff,177,47.698,0.978,45135,45135,1.182,0.846,0.941
559,7 pat p30 7 day ctrl 10x 3_colony_606.tiff,169,48.284,0.911,43095,43095,1.285,0.778,0.921
560,7 pat p30 7 day ctrl 10x 3_colony_607.tiff,206,53.355,0.909,52530,52530,1.294,0.773,0.926
561,7 pat p30 7 day ctrl 10x 3_colony_608.tiff,191,50.870,0.928,48705,48705,1.291,0.775,0.936
562,7 pat p30 7 day ctrl 10x 3_colony_609.tiff,174,48.284,0.938,44370,44370,1.206,0.829,0.933
563,7 pat p30 7 day ctrl 10x 3_colony_610.tiff,191,50.527,0.940,48705,48705,1.247,0.802,0.927
564,7 pat p30 7 day ctrl 10x 3_colony_611.tiff,208,51.941,0.969,53040,53040,1.073,0.932,0.937
565,7 pat p30 7 day ctrl 10x 3_colony_612.tiff,173,47.698,0.956,44115,44115,1.099,0.910,0.930
566,7 pat p30 7 day ctrl 10x 3_colony_613.tiff,191,50.284,0.949,48705,48705,1.360,0.735,0.946
567,7 pat p30 7 day ctrl 10x 3_colony_614.tiff,171,47.113,0.968,43605,43605,1.356,0.737,0.942
568,7 pat p30 7 day ctrl 10x 3_colony_615.tiff,216,54.770,0.905,55080,55080,1.178,0.849,0.921
569,7 pat p30 7 day ctrl 10x 3_colony_616.tiff,183,49.941,0.922,46665,46665,1.133,0.882,0.915
570,7 pat p30 7 day ctrl 10x 3_colony_619.tiff,196,51.113,0.943,49980,49980,1.277,0.783,0.938
571,7 pat p30 7 day ctrl 10x 3_colony_620.tiff,159,45.456,0.967,40545,40545,1.133,0.882,0.946
572,7 pat p30 7 day ctrl 10x 3_colony_621.tiff,159,48.042,0.866,40545,40545,1.665,0.600,0.935
573,7 pat p30 7 day ctrl 10x 3_colony_624.tiff,198,52.527,0.902,50490,50490,1.391,0.719,0.925
574,7 pat p30 7 day ctrl 10x 3_colony_625.tiff,238,56.527,0.936,60690,60690,1.168,0.856,0.939
575,7 pat p30 7 day ctrl 10x 3_colony_626.tiff,235,57.598,0.890,59925,59925,1.165,0.858,0.916
576,7 pat p30 7 day ctrl 10x 3_colony_627.tiff,173,49.113,0.901,44115,44115,1.271,0.787,0.920
577,7 pat p30 7 day ctrl 10x 3_colony_628.tiff,173,48.527,0.923,44115,44115,1.209,0.827,0.923
578,7 pat p30 7 day ctrl 10x 3_colony_629.tiff,177,48.284,0.954,45135,45135,1.163,0.860,0.934
579,7 pat p30 7 day ctrl 10x 3_colony_630.tiff,220,54.527,0.930,56100,56100,1.350,0.741,0.940
580,7 pat p30 7 day ctrl 10x 3_colony_632.tiff,155,45.698,0.933,39525,39525,1.086,0.921,0.925
581,7 pat p30 7 day ctrl 10x 3_colony_634.tiff,145,44.284,0.929,36975,36975,1.300,0.769,0.918
582,7 pat p30 7 day ctrl 10x 3_colony_635.tiff,153,45.698,0.921,39015,39015,1.141,0.877,0.913
583,7 pat p30 7 day ctrl 10x 3_colony_636.tiff,236,57.355,0.902,60180,60180,1.432,0.698,0.937
584,7 pat p30 7 day ctrl 10x 3_colony_637.tiff,199,53.355,0.878,50745,50745,1.329,0.753,0.911
585,7 pat p30 7 day ctrl 10x 3_colony_638.tiff,219,54.770,0.917,55845,55845,1.287,0.777,0.926
586,7 pat p30 7 day ctrl 10x 3_colony_639.tiff,160,46.527,0.929,40800,40800,1.314,0.761,0.920
587,7 pat p30 7 day ctrl 10x 3_colony_640.tiff,203,53.698,0.885,51765,51765,1.466,0.682,0.933
588,7 pat p30 7 day ctrl 10x 3_colony_641.tiff,208,52.527,0.947,53040,53040,1.164,0.859,0.937
589,7 pat p30 7 day ctrl 10x 3_colony_643.tiff,210,53.941,0.907,53550,53550,1.347,0.742,0.929
590,7 pat p30 7 day ctrl 10x 3_colony_644.tiff,249,57.355,0.951,63495,63495,1.250,0.800,0.947
591,7 pat p30 7 day ctrl 10x 3_colony_645.tiff,159,46.870,0.910,40545,40545,1.481,0.675,0.927
592,7 pat p30 7 day ctrl 10x 3_colony_646.tiff,179,49.113,0.933,45645,45645,1.235,0.810,0.927
593,7 pat p30 7 day ctrl 10x 3_colony_647.tiff,177,48.284,0.954,45135,45135,1.166,0.858,0.937
594,7 pat p30 7 day ctrl 10x 3_colony_648.tiff,311,64.426,0.942,79305,79305,1.201,0.833,0.945
595,7 pat p30 7 day ctrl 10x 3_colony_649.tiff,239,57.355,0.913,60945,60945,1.346,0.743,0.930
596,7 pat p30 7 day ctrl 10x 3_colony_650.tiff,149,44.284,0.955,37995,37995,1.216,0.822,0.934
597,7 pat p30 7 day ctrl 10x 3_colony_651.tiff,466,89.841,0.726,118830,118830,1.955,0.511,0.897
598,7 pat p30 7 day ctrl 10x 3_colony_652.tiff,174,49.113,0.907,44370,44370,1.236,0.809,0.923
599,7 pat p30 7 day ctrl 10x 3_colony_653.tiff,235,55.941,0.944,59925,59925,1.305,0.766,0.948
600,7 pat p30 7 day ctrl 10x 3_colony_654.tiff,236,56.770,0.920,60180,60180,1.308,0.764,0.937
601,7 pat p30 7 day ctrl 10x 3_colony_655.tiff,220,53.941,0.950,56100,56100,1.034,0.967,0.932
602,7 pat p30 7 day ctrl 10x 3_colony_656.tiff,205,52.527,0.934,52275,52275,1.265,0.790,0.940
603,7 pat p30 7 day ctrl 10x 3_colony_657.tiff,199,52.527,0.906,50745,50745,1.373,0.728,0.932
604,7 pat p30 7 day ctrl 10x 3_colony_658.tiff,220,53.941,0.950,56100,56100,1.169,0.855,0.938
605,7 pat p30 7 day ctrl 10x 3_colony_659.tiff,180,49.456,0.925,45900,45900,1.212,0.825,0.940
606,7 pat p30 7 day ctrl 10x 3_colony_660.tiff,264,59.941,0.923,67320,67320,1.274,0.785,0.940
607,7 pat p30 7 day ctrl 10x 3_colony_661.tiff,168,47.113,0.951,42840,42840,1.285,0.778,0.931
608,7 pat p30 7 day ctrl 10x 3_colony_662.tiff,148,44.284,0.948,37740,37740,1.058,0.945,0.925
609,7 pat p30 7 day ctrl 10x 3_colony_663.tiff,200,51.698,0.940,51000,51000,1.062,0.942,0.941
610,7 pat p30 7 day ctrl 10x 3_colony_664.tiff,292,61.941,0.956,74460,74460,1.131,0.884,0.951
611,7 pat p30 7 day ctrl 10x 3_colony_665.tiff,178,49.113,0.927,45390,45390,1.196,0.836,0.922
612,7 pat p30 7 day ctrl 10x 3_colony_666.tiff,199,52.284,0.915,50745,50745,1.294,0.773,0.936
613,7 pat p30 7 day ctrl 10x 3_colony_667.tiff,340,68.669,0.906,86700,86700,1.203,0.831,0.934
614,7 pat p30 7 day ctrl 10x 3_colony_668.tiff,222,55.355,0.910,56610,56610,1.528,0.654,0.943
615,7 pat p30 7 day ctrl 10x 3_colony_669.tiff,161,45.698,0.969,41055,41055,1.059,0.945,0.931
616,7 pat p30 7 day ctrl 10x 3_colony_670.tiff,199,52.527,0.906,50745,50745,1.375,0.727,0.923
617,7 pat p30 7 day ctrl 10x 3_colony_671.tiff,140,42.870,0.957,35700,35700,1.175,0.851,0.927
618,7 pat p30 7 day ctrl 10x 3_colony_672.tiff,190,50.527,0.935,48450,48450,1.281,0.781,0.931
619,7 pat p30 7 day ctrl 10x 3_colony_673.tiff,239,57.113,0.921,60945,60945,1.254,0.798,0.937
620,7 pat p30 7 day ctrl 10x 3_colony_674.tiff,187,49.698,0.951,47685,47685,1.082,0.924,0.930
621,7 pat p30 7 day ctrl 10x 3_colony_675.tiff,162,46.284,0.950,41310,41310,1.401,0.714,0.942
622,7 pat p30 7 day ctrl 10x 3_colony_676.tiff,215,54.184,0.920,54825,54825,1.427,0.701,0.929
623,7 pat p30 7 day ctrl 10x 3_colony_677.tiff,191,50.284,0.949,48705,48705,1.277,0.783,0.948
624,7 pat p30 7 day ctrl 10x 3_colony_678.tiff,224,55.355,0.919,57120,57120,1.341,0.746,0.931
625,7 pat p30 7 day ctrl 10x 3_colony_679.tiff,204,53.941,0.881,52020,52020,1.250,0.800,0.913
626,7 pat p30 7 day ctrl 10x 3_colony_680.tiff,181,49.941,0.912,46155,46155,1.112,0.900,0.916
627,7 pat p30 7 day ctrl 10x 3_colony_681.tiff,198,51.941,0.922,50490,50490,1.298,0.770,0.923
628,7 pat p30 7 day ctrl 10x 3_colony_682.tiff,164,47.113,0.928,41820,41820,1.259,0.795,0.919
629,7 pat p30 7 day ctrl 10x 3_colony_683.tiff,198,51.941,0.922,50490,50490,1.252,0.799,0.921
630,7 pat p30 7 day ctrl 10x 3_colony_684.tiff,174,48.527,0.929,44370,44370,1.351,0.740,0.928
631,7 pat p30 7 day ctrl 10x 3_colony_685.tiff,185,50.527,0.911,47175,47175,1.207,0.829,0.920
632,7 pat p30 7 day ctrl 10x 3_colony_686.tiff,204,52.770,0.921,52020,52020,1.354,0.739,0.929
633,7 pat p30 7 day ctrl 10x 3_colony_687.tiff,248,59.941,0.867,63240,63240,1.603,0.624,0.934
634,7 pat p30 7 day ctrl 10x 3_colony_688.tiff,207,53.598,0.905,52785,52785,1.286,0.778,0.920
635,7 pat p30 7 day ctrl 10x 3_colony_689.tiff,217,55.941,0.871,55335,55335,1.550,0.645,0.929
636,7 pat p30 7 day ctrl 10x 3_colony_690.tiff,148,45.698,0.891,37740,37740,1.453,0.688,0.911
637,7 pat p30 7 day ctrl 10x 3_colony_691.tiff,221,55.113,0.914,56355,56355,1.316,0.760,0.936
638,7 pat p30 7 day ctrl 10x 3_colony_692.tiff,215,53.698,0.937,54825,54825,1.213,0.825,0.937
639,7 pat p30 7 day ctrl 10x 3_colony_693.tiff,214,53.355,0.945,54570,54570,1.185,0.844,0.930
640,7 pat p30 7 day ctrl 10x 3_colony_695.tiff,185,50.527,0.911,47175,47175,1.295,0.772,0.925
641,7 pat p30 7 day ctrl 10x 3_colony_696.tiff,199,52.527,0.906,50745,50745,1.372,0.729,0.921
642,7 pat p30 7 day ctrl 10x 3_colony_697.tiff,212,53.941,0.916,54060,54060,1.282,0.780,0.932
643,7 pat p30 7 day ctrl 10x 3_colony_698.tiff,256,59.355,0.913,65280,65280,1.422,0.703,0.941
644,7 pat p30 7 day ctrl 10x 3_colony_699.tiff,251,59.355,0.895,64005,64005,1.313,0.761,0.928
645,7 pat p30 7 day ctrl 10x 3_colony_700.tiff,185,49.113,0.964,47175,47175,1.234,0.810,0.939
646,7 pat p30 7 day ctrl 10x 3_colony_701.tiff,213,52.527,0.970,54315,54315,1.115,0.897,0.942
647,7 pat p30 7 day ctrl 10x 3_colony_702.tiff,211,53.941,0.911,53805,53805,1.308,0.764,0.930
648,7 pat p30 7 day ctrl 10x 3_colony_703.tiff,128,41.456,0.936,32640,32640,1.408,0.710,0.924
649,7 pat p30 7 day ctrl 10x 3_colony_704.tiff,204,52.527,0.929,52020,52020,1.135,0.881,0.923
650,7 pat p30 7 day ctrl 10x 3_colony_705.tiff,261,59.355,0.931,66555,66555,1.229,0.814,0.937
651,7 pat p30 7 day ctrl 10x 3_colony_706.tiff,175,50.770,0.853,44625,44625,1.328,0.753,0.914
652,7 pat p30 7 day ctrl 10x 3_colony_707.tiff,202,52.770,0.912,51510,51510,1.309,0.764,0.918
653,7 pat p30 7 day ctrl 10x 3_colony_709.tiff,197,50.527,0.970,50235,50235,1.186,0.843,0.940
654,7 pat p30 7 day ctrl 10x 3_colony_710.tiff,167,47.113,0.945,42585,42585,1.229,0.814,0.925
655,7 pat p30 7 day ctrl 10x 3_colony_711.tiff,180,48.527,0.961,45900,45900,1.081,0.925,0.930
656,7 pat p30 7 day ctrl 10x 3_colony_712.tiff,221,54.770,0.926,56355,56355,1.314,0.761,0.932
657,7 pat p30 7 day ctrl 10x 3_colony_713.tiff,200,51.941,0.932,51000,51000,1.233,0.811,0.930
658,7 pat p30 7 day ctrl 10x 3_colony_714.tiff,228,54.770,0.955,58140,58140,1.266,0.790,0.940
659,7 pat p30 7 day ctrl 10x 3_colony_715.tiff,194,51.355,0.924,49470,49470,1.160,0.862,0.922
660,7 pat p30 7 day ctrl 10x 3_colony_716.tiff,251,58.527,0.921,64005,64005,1.246,0.803,0.938
661,7 pat p30 7 day ctrl 10x 3_colony_717.tiff,190,51.355,0.905,48450,48450,1.418,0.705,0.922
662,7 pat p30 7 day ctrl 10x 3_colony_718.tiff,187,49.941,0.942,47685,47685,1.216,0.822,0.926
663,7 pat p30 7 day ctrl 10x 3_colony_719.tiff,172,48.284,0.927,43860,43860,1.359,0.736,0.932
664,7 pat p30 7 day ctrl 10x 3_colony_720.tiff,185,49.941,0.932,47175,47175,1.252,0.799,0.925
665,7 pat p30 7 day ctrl 10x 3_colony_721.tiff,201,51.941,0.936,51255,51255,1.231,0.812,0.928
666,7 pat p30 7 day ctrl 10x 3_colony_722.tiff,170,47.941,0.929,43350,43350,1.101,0.908,0.912
667,7 pat p30 7 day ctrl 10x 3_colony_723.tiff,239,59.012,0.862,60945,60945,1.653,0.605,0.921
668,7 pat p30 7 day ctrl 10x 3_colony_724.tiff,201,51.698,0.945,51255,51255,1.124,0.890,0.941
669,7 pat p30 7 day ctrl 10x 3_colony_725.tiff,186,52.184,0.858,47430,47430,1.416,0.706,0.901
670,7 pat p30 7 day ctrl 10x 3_colony_726.tiff,174,48.527,0.929,44370,44370,1.295,0.772,0.923
671,7 pat p30 7 day ctrl 10x 3_colony_727.tiff,159,45.113,0.982,40545,40545,1.237,0.808,0.938
672,7 pat p30 7 day ctrl 10x 3_colony_728.tiff,162,46.870,0.927,41310,41310,1.242,0.805,0.928
673,7 pat p30 7 day ctrl 10x 3_colony_729.tiff,168,49.113,0.875,42840,42840,1.547,0.646,0.921
674,7 pat p30 7 day ctrl 10x 3_colony_730.tiff,166,47.113,0.940,42330,42330,1.234,0.811,0.925
675,7 pat p30 7 day ctrl 10x 3_colony_731.tiff,266,59.355,0.949,67830,67830,1.187,0.842,0.943
676,7 pat p30 7 day ctrl 10x 3_colony_732.tiff,203,52.527,0.925,51765,51765,1.345,0.743,0.935
677,7 pat p30 7 day ctrl 10x 3_colony_733.tiff,310,65.841,0.899,79050,79050,1.417,0.706,0.942
678,7 pat p30 7 day ctrl 10x 3_colony_735.tiff,202,52.527,0.920,51510,51510,1.296,0.772,0.929
679,7 pat p30 7 day ctrl 10x 3_colony_736.tiff,309,65.355,0.909,78795,78795,1.215,0.823,0.938
680,7 pat p30 7 day ctrl 10x 3_colony_737.tiff,172,47.698,0.950,43860,43860,1.333,0.750,0.932
681,7 pat p30 7 day ctrl 10x 3_colony_738.tiff,154,45.698,0.927,39270,39270,1.194,0.837,0.919
682,7 pat p30 7 day ctrl 10x 3_colony_739.tiff,183,49.698,0.931,46665,46665,1.343,0.745,0.931
683,7 pat p30 7 day ctrl 10x 3_colony_740.tiff,142,42.870,0.971,36210,36210,1.276,0.784,0.937
684,7 pat p30 7 day ctrl 10x 3_colony_741.tiff,189,50.284,0.939,48195,48195,1.195,0.837,0.936
685,7 pat p30 7 day ctrl 10x 3_colony_742.tiff,187,51.355,0.891,47685,47685,1.418,0.705,0.917
686,7 pat p30 7 day ctrl 10x 3_colony_743.tiff,198,51.941,0.922,50490,50490,1.251,0.799,0.927
687,7 pat p30 7 day ctrl 10x 3_colony_744.tiff,286,62.184,0.929,72930,72930,1.356,0.737,0.947
688,7 pat p30 7 day ctrl 10x 3_colony_745.tiff,151,44.284,0.968,38505,38505,1.232,0.811,0.935
689,7 pat p30 7 day ctrl 10x 3_colony_746.tiff,227,55.941,0.912,57885,57885,1.378,0.726,0.936
690,7 pat p30 7 day ctrl 10x 3_colony_747.tiff,248,58.184,0.921,63240,63240,1.259,0.794,0.932
691,7 pat p30 7 day ctrl 10x 3_colony_748.tiff,140,42.870,0.957,35700,35700,1.223,0.817,0.933
692,7 pat p30 7 day ctrl 10x 3_colony_749.tiff,195,51.113,0.938,49725,49725,1.269,0.788,0.933
693,7 pat p30 7 day ctrl 10x 3_colony_750.tiff,235,56.527,0.924,59925,59925,1.159,0.863,0.933
694,7 pat p30 7 day ctrl 10x 3_colony_751.tiff,155,44.870,0.967,39525,39525,1.286,0.778,0.942
695,7 pat p30 7 day ctrl 10x 3_colony_752.tiff,316,66.770,0.891,80580,80580,1.349,0.742,0.935
